Year,Month,Quarter,Region,Product,Revenue,Cost,Profit,Profit_Margin_pct,Active_Customers,New_Customers,Churned_Customers,Usage_Units,Customer_Satisfaction,NPS_Score,Support_Tickets,Marketing_Spend,Features_Released,Avg_Revenue_per_Customer,Churn_Rate_pct
2024,8,Q3,Latin America,AI Consulting,44507.81,25460.1,19047.72,42.8,12,2,1,241,8.89,43.5,8,15093.1,1,3708.98,5.41
2024,8,Q3,Latin America,AI Hardware,8768.24,5887.93,2880.31,32.85,6,2,0,8,7.83,32.1,12,7126.99,0,1461.37,1.32
2024,8,Q3,Latin America,AI Platform,78018.29,34413.08,43605.21,55.89,48,16,2,2585,8.64,39.3,52,26083.43,2,1625.38,4.87
2024,8,Q3,North America,AI Consulting,134736.91,62132.76,72604.14,53.89,19,3,1,661,9.14,50.8,14,30538.36,0,7091.42,6.08
2024,8,Q3,North America,AI Education,15301.85,8408.2,6893.65,45.05,52,6,1,141,8.32,40.0,67,11716.45,0,294.27,2.6
2024,8,Q3,North America,AI Hardware,18093.69,12189.51,5904.17,32.63,13,1,0,15,7.42,27.7,20,15301.19,0,1391.82,1.61
2024,8,Q3,North America,AI Platform,176952.63,85116.3,91836.33,51.9,108,14,3,4687,7.98,33.8,185,54599.25,2,1638.45,2.37
2024,9,Q3,Asia-Pacific,AI Consulting,104211.63,64398.29,39813.34,38.2,17,5,0,447,8.89,49.3,23,26726.96,0,6130.1,1.0
2024,9,Q3,Asia-Pacific,AI Education,11772.89,4781.25,6991.63,59.39,55,11,3,106,8.2,28.0,76,8757.54,1,214.05,5.9
2024,9,Q3,Asia-Pacific,AI Hardware,16704.41,11741.7,4962.71,29.71,13,0,0,17,7.73,29.5,18,16387.58,0,1284.95,0.85
2024,9,Q3,Asia-Pacific,AI Platform,150082.43,59215.5,90866.93,60.54,82,22,2,5158,8.36,45.5,99,35888.06,1,1830.27,2.66
2024,9,Q3,Europe,AI Consulting,93448.48,53547.72,39900.75,42.7,16,1,1,461,8.76,45.7,16,14816.8,0,5840.53,5.32
2024,9,Q3,Europe,AI Hardware,14380.64,8332.39,6048.25,42.06,9,2,0,13,7.38,28.9,16,7764.19,1,1597.85,3.4
2024,9,Q3,Europe,AI Platform,130586.07,53521.3,77064.77,59.01,72,16,2,4611,8.34,39.7,100,40291.7,2,1813.7,2.4
2024,9,Q3,Latin America,AI Consulting,56444.54,31833.7,24610.84,43.6,12,6,1,257,9.46,56.3,6,15605.37,0,4703.71,7.37
2024,9,Q3,Latin America,AI Education,7104.77,3404.38,3700.39,52.08,20,6,0,61,8.49,42.8,16,5514.27,4,355.24,2.49
2024,9,Q3,Latin America,AI Hardware,9418.65,5199.67,4218.99,44.79,7,1,0,8,7.16,25.9,12,8565.0,0,1345.52,2.61
2024,9,Q3,Latin America,AI Platform,75647.37,27379.24,48268.13,63.81,56,13,2,2320,8.22,44.5,76,25677.24,2,1350.85,2.82
2024,9,Q3,North America,AI Consulting,124097.53,57482.13,66615.4,53.68,17,6,1,702,9.05,42.6,6,29613.05,0,7299.85,7.6
2024,9,Q3,North America,AI Education,16102.65,7671.4,8431.25,52.36,55,2,2,137,8.22,37.6,85,7801.16,6,292.78,4.35
2024,9,Q3,North America,AI Hardware,21541.51,14923.3,6618.21,30.72,14,1,1,17,7.24,30.6,30,14257.34,1,1538.68,4.55
2024,9,Q3,North America,AI Platform,130243.14,53796.96,76446.18,58.69,108,18,6,3820,8.65,50.7,133,50846.32,2,1205.95,5.52
2024,10,Q4,Asia-Pacific,AI Consulting,113649.32,51175.09,62474.23,54.97,14,0,0,518,9.6,60.1,9,28985.12,0,8117.81,3.26
2024,10,Q4,Asia-Pacific,AI Education,14026.38,5389.7,8636.68,61.57,53,2,2,166,8.9,50.1,58,10305.4,0,264.65,4.03
2024,10,Q4,Asia-Pacific,AI Hardware,22681.24,15094.46,7586.78,33.45,10,3,0,27,7.71,35.2,9,9550.34,0,2268.12,3.57
2024,10,Q4,Asia-Pacific,AI Platform,110747.25,53398.07,57349.18,51.78,117,16,6,3377,8.39,43.0,153,44469.84,3,946.56,4.81
2024,10,Q4,Europe,AI Consulting,88826.36,44955.1,43871.26,49.39,19,4,1,356,8.6,43.5,25,22813.96,1,4675.07,4.46
2024,10,Q4,Europe,AI Education,12092.41,5511.4,6581.01,54.42,45,7,3,139,8.57,48.2,48,7796.05,1,268.72,6.25
2024,10,Q4,Europe,AI Hardware,18128.2,11565.66,6562.54,36.2,11,1,1,16,7.67,27.8,16,10447.05,2,1648.02,5.97
2024,10,Q4,Europe,AI Platform,132117.24,62356.09,69761.15,52.8,98,17,6,3775,8.44,37.2,127,27331.34,0,1348.14,6.15
2024,10,Q4,Latin America,AI Consulting,58963.21,33818.13,25145.08,42.65,10,4,0,300,8.91,37.1,11,13572.76,1,5896.32,3.09
2024,10,Q4,Latin America,AI Education,7591.14,3428.21,4162.93,54.84,28,8,0,69,8.53,38.7,33,5484.69,2,271.11,0.15
2024,10,Q4,Latin America,AI Hardware,7925.03,5739.62,2185.41,27.58,5,0,0,6,7.62,31.6,6,8882.52,0,1585.01,2.54
2024,10,Q4,Latin America,AI Platform,89302.49,41237.76,48064.72,53.82,56,9,0,3099,8.28,30.9,65,16827.31,0,1594.69,0.09
2024,10,Q4,North America,AI Consulting,108380.35,65642.99,42737.36,39.43,21,1,0,581,9.0,43.6,23,20572.99,4,5160.97,0.21
2024,10,Q4,North America,AI Education,10767.71,5521.22,5246.5,48.72,62,4,2,122,8.51,37.0,78,8867.04,0,173.67,2.83
2024,10,Q4,North America,AI Hardware,22880.03,16227.79,6652.24,29.07,10,2,0,18,7.8,31.3,15,13746.69,0,2288.0,2.91
2024,10,Q4,North America,AI Platform,188952.21,80025.64,108926.57,57.65,103,17,4,5504,8.79,44.7,121,39591.56,3,1834.49,4.0
2024,11,Q4,Asia-Pacific,AI Consulting,137982.81,71936.96,66045.85,47.87,23,2,1,666,8.9,46.6,24,25537.8,0,5999.25,4.6
2024,11,Q4,Asia-Pacific,AI Education,16024.11,7186.59,8837.52,55.15,58,11,2,136,8.88,42.5,86,9226.09,0,276.28,3.97
2024,11,Q4,Asia-Pacific,AI Platform,132092.43,49248.91,82843.52,62.72,83,26,6,3697,8.73,38.2,101,46077.8,4,1591.48,7.31
2024,11,Q4,Europe,AI Consulting,77843.81,49096.22,28747.59,36.93,13,2,0,409,9.1,50.0,12,22203.26,0,5987.99,3.57
2024,11,Q4,Europe,AI Education,13486.24,6126.18,7360.06,54.57,42,3,2,159,9.0,59.9,43,9364.54,3,321.1,3.9
2024,11,Q4,Europe,AI Platform,101278.15,39360.42,61917.74,61.14,75,14,3,3599,8.4,48.6,93,35144.66,3,1350.38,4.2
2024,11,Q4,Latin America,AI Consulting,71936.77,40534.95,31401.81,43.65,10,3,1,355,8.87,48.1,13,13193.93,1,7193.68,5.3
2024,11,Q4,Latin America,AI Hardware,7838.32,5408.54,2429.78,31.0,5,1,0,7,7.63,38.2,9,8013.96,0,1567.66,3.54
2024,11,Q4,Latin America,AI Platform,73614.76,33725.03,39889.73,54.19,62,14,1,1994,8.35,42.9,87,23167.89,2,1187.33,1.3
2024,11,Q4,North America,AI Consulting,109438.55,50201.73,59236.83,54.13,22,1,1,566,8.92,52.0,29,19569.7,0,4974.48,2.44
2024,12,Q4,Asia-Pacific,AI Consulting,103699.51,66536.73,37162.78,35.84,21,2,1,497,8.97,46.6,15,20185.1,1,4938.07,5.28
2024,12,Q4,Asia-Pacific,AI Education,15926.31,7223.89,8702.42,54.64,54,6,2,150,8.66,51.4,65,8729.19,0,294.93,3.54
2024,12,Q4,Asia-Pacific,AI Hardware,19931.05,13501.43,6429.62,32.26,12,4,0,17,7.58,30.0,22,11066.04,0,1660.92,2.22
2024,12,Q4,Europe,AI Consulting,90602.7,51628.41,38974.29,43.02,15,5,0,542,9.1,54.7,13,17571.73,0,6040.18,2.36
2024,12,Q4,Europe,AI Education,15302.27,4596.23,10706.04,69.96,35,6,1,149,8.38,49.9,35,7895.56,0,437.21,3.35
2024,12,Q4,Europe,AI Platform,143535.29,66498.52,77036.78,53.67,96,11,4,3540,8.6,35.6,108,33889.95,2,1495.16,3.72
2024,12,Q4,Latin America,AI Consulting,59164.93,28115.63,31049.31,52.48,9,7,0,293,8.65,43.5,6,14943.85,2,6573.88,5.55
2024,12,Q4,Latin America,AI Education,7992.77,4275.84,3716.92,46.5,21,11,0,74,8.28,42.1,27,5226.41,1,380.61,0.71
2024,12,Q4,Latin America,AI Hardware,8969.62,5767.48,3202.14,35.7,7,1,0,8,7.82,22.3,15,5489.41,0,1281.37,3.08
2024,12,Q4,Latin America,AI Platform,80878.38,29366.35,51512.02,63.69,59,10,2,2565,8.15,36.5,77,25569.99,4,1370.82,2.97
2024,12,Q4,North America,AI Consulting,136791.68,84203.87,52587.8,38.44,16,2,1,674,8.63,51.4,16,31848.78,2,8549.48,4.66
2024,12,Q4,North America,AI Education,18418.75,9955.6,8463.15,45.95,48,10,2,163,8.46,45.6,62,9958.62,3,383.72,4.9
2024,12,Q4,North America,AI Hardware,19456.23,14081.68,5374.55,27.62,10,0,0,22,7.13,22.3,18,15273.99,0,1945.62,4.25
2024,12,Q4,North America,AI Platform,157217.07,78485.32,78731.75,50.08,100,15,4,4490,8.18,41.6,126,36208.72,1,1572.17,3.82
